"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"BHMT1_HUMAN",-1090.83062758244,1,1,-2.44057100305496,0.0146640629701853,0.0706732203892598
"PPARD_HUMAN",-121.923416990666,1,1,-2.44147405112314,0.0146274395068178,0.0706732203892598
"A4_HUMAN",-127.863357500578,1,1,-2.44272273032037,0.0145769316793164,0.0706582106184731
"CAH14_HUMAN",59.4548856456713,0,0,-2.44477478436664,0.014494262068674,0.0704605456633226
"PE2R4_MOUSE",-526.631900956812,1,1,-2.4472651833841,0.01439448870218,0.0701783478175848
"TRPV1_RAT",-48.6447592320263,1,1,-2.44750784408258,0.014384799399593,0.0701783478175848
"PF2R_MOUSE",-529.903487037956,1,1,-2.44867877065616,0.0143381257774195,0.0701783478175848
"CD38_HUMAN",-229.426038647185,1,1,-2.45236910089277,0.0141919004258593,0.0697975921529105
"SCN9A_HUMAN",-500.027667522099,1,1,-2.45460889710961,0.0141037939770882,0.0695676875937315
"B2LA1_HUMAN",-946.668022897547,1,1,-2.46480337816223,0.0137088455651539,0.0678184654134966
"ERAP2_HUMAN",-961.914414198416,1,1,-2.46726634971982,0.0136149042944938,0.067552415998049
"DUS3_HUMAN",-619.198714063475,1,1,-2.48390687153596,0.0129949787648698,0.0646673203624587
"SC5A4_HUMAN",-594.20716831596,1,1,-2.48437505092362,0.0129779043341249,0.0646673203624587
"PPARG_MOUSE",-419.729609856182,1,1,-2.48484937036913,0.0129606262167783,0.0646673203624587
"GGPPS_HUMAN",-1398.03967832398,1,1,-2.49996490589581,0.0124205609855306,0.0623623390377982
"THB_RAT",-917.669869137718,1,1,-2.50521524779653,0.012237689320407,0.0616281240626484
"ERR1_HUMAN",-377.167118276536,1,1,-2.50860866110219,0.0121207682637216,0.0612226192780172
"PF2R_HUMAN",-533.331112773228,1,1,-2.51095557180005,0.0120404849441423,0.0610002881808654
"CASP3_HUMAN",-249.176474814946,1,1,-2.51401674813154,0.0119364765183831,0.0606560528819345
"SCN2A_HUMAN",-81.3865662690247,1,1,-2.5178576604064,0.0118071025610596,0.0601804439627343
"PDE10_MOUSE",-351.221214992479,1,1,-2.51845892581329,0.0117869630304814,0.0601804439627343
"ERG1_HUMAN",-1554.92796777038,1,1,-2.51863646073277,0.0117810222843801,0.0601804439627343
"G3P_HUMAN",-170.884101527357,1,1,-2.52064729715519,0.0117139200062639,0.0601804439627343
"GRM1_RAT",-846.038771830381,1,1,-2.52446605503539,0.0115874195012178,0.0597853975492279
"TRPA1_HUMAN",-313.582398581027,1,1,-2.52596774485911,0.0115380074049064,0.0597136260155461
"CAC1S_RAT",-828.05057837132,1,1,-2.53737559241685,0.0111687056625184,0.0579807497665308
"GPR35_HUMAN",-117.658614150909,1,1,-2.5394986768312,0.0111011465234083,0.0578084472209685
"NK3R_RAT",-218.876187202879,1,1,-2.54479096676709,0.0109343172147338,0.0571165265688891
"ADA1B_HUMAN",118.206043334072,0,0,-2.54600051284136,0.0108965028266167,0.0570963169918046
"NISCH_HUMAN",-435.132984844666,1,1,-2.54602025009184,0.0108958867402048,0.0570963169918046
"PE2R3_MOUSE",-539.118189974502,1,1,-2.54650527961159,0.0108807565602474,0.0570963169918046
"ATF1_HUMAN",-1603.93893888643,1,1,-2.54676944654184,0.0108725239020714,0.0570963169918046
"CAH6_HUMAN",-84.3877863145189,1,1,-2.54796398338617,0.0108353657124336,0.0570963169918046
"OPRX_HUMAN",-207.336727376467,1,1,-2.5532010166803,0.0106737874138968,0.0568142735132101
"NPSR1_HUMAN",-350.978359277048,1,1,-2.55391562509214,0.0106519065287213,0.0568142735132101
"CAH1_HUMAN",89.4746285083188,0,0,-2.55546365592581,0.010604643488856,0.0568057654403049
"FURIN_HUMAN",-1145.21298293722,1,1,-2.55939998014478,0.0104853023506134,0.0563459378713472
"DRD4_RAT",42.9133175063256,0,0,-2.5640223470075,0.0103466882638976,0.0557792617303709
