"","pert_iname","mean","n","median","sd","sRGES"
"1","BRD-K83644384",-1.20862535594659,1,-1.20862535594659,NA,-1.20862535594659
"2","BRD-K67365258",-1.17707408513152,1,-1.17707408513152,NA,-1.17707408513152
"3","BRD-K82906409",-1.1712312572028,1,-1.1712312572028,NA,-1.1712312572028
"4","BRD-K40425733",-1.15224206643447,1,-1.15224206643447,NA,-1.15224206643447
"5","BRD-K76224440",-1.14800601618615,1,-1.14800601618615,NA,-1.14800601618615
"6","BRD-K75234292",-1.14089337999578,1,-1.14089337999578,NA,-1.14089337999578
"7","BRD-K23050218",-1.13120788589109,1,-1.13120788589109,NA,-1.13120788589109
"8","BRD-K58360282",-1.13106181519287,1,-1.13106181519287,NA,-1.13106181519287
"9","BRD-K91589308",-1.12895454161944,1,-1.12895454161944,NA,-1.12895454161944
"10","BRD-K66850406",-1.12689880029366,1,-1.12689880029366,NA,-1.12689880029366
"11","BRD-K89631978",-1.11864580584434,1,-1.11864580584434,NA,-1.11864580584434
"12","BRD-K30025108",-1.10572930060279,1,-1.10572930060279,NA,-1.10572930060279
"13","BRD-K86578973",-1.0987801908867,1,-1.0987801908867,NA,-1.0987801908867
"14","BRD-K72561299",-1.09702734250809,2,-1.09702734250809,0.010535333286741,-1.09702734250809
"15","BRD-K22002407",-1.09688127180987,1,-1.09688127180987,NA,-1.09688127180987
"16","BRD-K73453061",-1.09195676152038,2,-1.09195676152038,0.0562476904810027,-1.09195676152038
"17","BRD-K59336577",-1.09118451457937,1,-1.09118451457937,NA,-1.09118451457937
"18","BRD-K41641829",-1.06518393029658,1,-1.06518393029658,NA,-1.06518393029658
"19","BRD-K45114520",-1.06299286982331,1,-1.06299286982331,NA,-1.06299286982331
"20","BRD-K98641517",-1.06015524275879,1,-1.06015524275879,NA,-1.06015524275879
"21","BRD-K72118202",-1.05979006601325,1,-1.05979006601325,NA,-1.05979006601325
"22","BRD-K32407455",-1.05957095996592,1,-1.05957095996592,NA,-1.05957095996592
"23","BRD-K07686903",-1.05846467817855,1,-1.05846467817855,NA,-1.05846467817855
"24","BRD-K78961368",-1.05795343073479,1,-1.05795343073479,NA,-1.05795343073479
"25","BRD-K96698997",-1.05650347530334,1,-1.05650347530334,NA,-1.05650347530334
"26","BRD-K96569047",-1.05270563714968,1,-1.05270563714968,NA,-1.05270563714968
"27","BRD-K85763971",-1.05196453210786,1,-1.05196453210786,NA,-1.05196453210786
"28","BRD-K65044501",-1.04993029388354,1,-1.04993029388354,NA,-1.04993029388354
"29","BRD-K57009782",-1.04955436558726,1,-1.04955436558726,NA,-1.04955436558726
"30","BRD-K75964914",-1.04867794139795,1,-1.04867794139795,NA,-1.04867794139795
"31","BRD-K55106539",-1.04371153765854,1,-1.04371153765854,NA,-1.04371153765854
"32","BRD-K52047316",-1.04261600742191,1,-1.04261600742191,NA,-1.04261600742191
"33","BRD-K58743986",-1.03722214313858,1,-1.03722214313858,NA,-1.03722214313858
"34","BRD-K87967738",-1.03399783622705,1,-1.03399783622705,NA,-1.03399783622705
"35","BRD-K42420111",-1.0336326594815,1,-1.0336326594815,NA,-1.0336326594815
"36","BRD-K01595245",-1.03352848223321,2,-1.03352848223321,0.166646909840436,-1.03352848223321
"37","BRD-K89860739",-1.03246409389576,1,-1.03246409389576,NA,-1.03246409389576
"38","BRD-K59757264",-1.03202588180111,1,-1.03202588180111,NA,-1.03202588180111
"39","BRD-K58189273",-1.02925053853497,1,-1.02925053853497,NA,-1.02925053853497
"40","BRD-K30098855",-1.02801968915085,1,-1.02801968915085,NA,-1.02801968915085
"41","BRD-K75725000",-1.02771679620368,1,-1.02771679620368,NA,-1.02771679620368
"42","BRD-K61082257",-1.02501448828665,1,-1.02501448828665,NA,-1.02501448828665
"43","BRD-K13765840",-1.02428413479556,1,-1.02428413479556,NA,-1.02428413479556
"44","BRD-K86516784",-1.02369985200268,1,-1.02369985200268,NA,-1.02369985200268
"45","BRD-K96190924",-1.02070540268922,1,-1.02070540268922,NA,-1.02070540268922
"46","BRD-K76964118",-1.0195475886542,1,-1.0195475886542,NA,-1.0195475886542
"47","BRD-K39844985",-1.01851434221595,1,-1.01851434221595,NA,-1.01851434221595
"48","BRD-K78800374",-1.01793543519844,2,-1.01793543519844,0.138914194276809,-1.01793543519844
"49","BRD-K10657952",-1.0173457766302,1,-1.0173457766302,NA,-1.0173457766302
"50","BRD-K96747266",-1.01589582119876,1,-1.01589582119876,NA,-1.01589582119876
"51","BRD-K54074847",-1.01449739801495,1,-1.01449739801495,NA,-1.01449739801495
"52","BRD-K97749477",-1.01449739801495,1,-1.01449739801495,NA,-1.01449739801495
"53","BRD-K82825326",-1.01414297282014,1,-1.01414297282014,NA,-1.01414297282014
"54","BRD-K93406741",-1.01391311522208,1,-1.01391311522208,NA,-1.01391311522208
"55","BRD-K94557542",-1.01332883242921,1,-1.01332883242921,NA,-1.01332883242921
"56","BRD-K62014585",-1.01318276173099,1,-1.01318276173099,NA,-1.01318276173099
"57","BRD-K88756517",-1.01289062033456,1,-1.01289062033456,NA,-1.01289062033456
"58","BRD-K42986817",-1.01274454963634,1,-1.01274454963634,NA,-1.01274454963634
"59","BRD-K13417398",-1.00960402962465,1,-1.00960402962465,NA,-1.00960402962465
"60","BRD-K85322309",-1.00939567512806,1,-1.00939567512806,NA,-1.00939567512806
"61","BRD-K78738487",-1.00837318024053,1,-1.00837318024053,NA,-1.00837318024053
"62","BRD-K87643614",-1.00624440356564,1,-1.00624440356564,NA,-1.00624440356564
"63","BRD-K78380066",-1.00472141278508,1,-1.00472141278508,NA,-1.00472141278508
"64","BRD-K99737029",-1.00435623603954,1,-1.00435623603954,NA,-1.00435623603954
"65","BRD-K45595662",-1.00376120169594,1,-1.00376120169594,NA,-1.00376120169594
"66","BRD-K24946412",-1.00365176745545,1,-1.00365176745545,NA,-1.00365176745545
"67","BRD-K52981369",-1.00242079928815,2,-1.00242079928815,0.265500727583992,-1.00242079928815
"68","BRD-K40383467",-0.998502656560091,1,-0.998502656560091,NA,-0.998502656560091
"69","BRD-K59830209",-0.998283550512764,1,-0.998283550512764,NA,-0.998283550512764
"70","BRD-K54647996",-0.997114984927021,1,-0.997114984927021,NA,-0.997114984927021
"71","BRD-K07817703",-0.995508207246623,1,-0.995508207246623,NA,-0.995508207246623
"72","BRD-K75614533",-0.995289101199297,1,-0.995289101199297,NA,-0.995289101199297
"73","BRD-K21230248",-0.99506999515197,1,-0.99506999515197,NA,-0.99506999515197
"74","BRD-K37058154",-0.993400933673194,1,-0.993400933673194,NA,-0.993400933673194
"75","BRD-K46746423",-0.991272156998303,1,-0.991272156998303,NA,-0.991272156998303
"76","BRD-K86569253",-0.99091773180349,1,-0.99091773180349,NA,-0.99091773180349
"77","BRD-K98842254",-0.989154131874143,1,-0.989154131874143,NA,-0.989154131874143
"78","BRD-K57766779",-0.986890036051765,1,-0.986890036051765,NA,-0.986890036051765
"79","BRD-K06731779",-0.986378788608002,1,-0.986378788608002,NA,-0.986378788608002
"80","BRD-K10170503",-0.985210223022259,1,-0.985210223022259,NA,-0.985210223022259
"81","BRD-K20163346",-0.98513718767315,1,-0.98513718767315,NA,-0.98513718767315
"82","BRD-K51592837",-0.98396874087058,2,-0.98396874087058,0.0232913495701939,-0.98396874087058
"83","BRD-K12126940",-0.983029914099721,1,-0.983029914099721,NA,-0.983029914099721
"84","BRD-K32648402",-0.981350101070215,1,-0.981350101070215,NA,-0.981350101070215
"85","BRD-K60732356",-0.97666508717651,1,-0.97666508717651,NA,-0.97666508717651
"86","BRD-K33960497",-0.976310661981696,1,-0.976310661981696,NA,-0.976310661981696
"87","BRD-K84787606",-0.976153839732747,1,-0.976153839732747,NA,-0.976153839732747
"88","BRD-K44341698",-0.974254920655914,1,-0.974254920655914,NA,-0.974254920655914
"89","BRD-K59730983",-0.974119601508427,1,-0.974119601508427,NA,-0.974119601508427
"90","BRD-K27411066",-0.972282966229971,1,-0.972282966229971,NA,-0.972282966229971
"91","BRD-K46446437",-0.969288516916504,1,-0.969288516916504,NA,-0.969288516916504
"92","BRD-K80852934",-0.969153197769017,1,-0.969153197769017,NA,-0.969153197769017
"93","BRD-K09110452",-0.968485128076305,1,-0.968485128076305,NA,-0.968485128076305
"94","BRD-K94534355",-0.968453986177116,2,-0.968453986177116,0.0747361675234206,-0.968453986177116
"95","BRD-K11194815",-0.967024421094126,1,-0.967024421094126,NA,-0.967024421094126
"96","BRD-K35928056",-0.966878350395908,1,-0.966878350395908,NA,-0.966878350395908
"97","BRD-K45690206",-0.966440138301254,1,-0.966440138301254,NA,-0.966440138301254
"98","BRD-K29745382",-0.965125502017292,1,-0.965125502017292,NA,-0.965125502017292
"99","BRD-K02638906",-0.964290971277905,2,-0.964290971277905,0.109632164994545,-0.964290971277905
"100","BRD-K46373821",-0.963748581934953,1,-0.963748581934953,NA,-0.963748581934953
"101","BRD-K81721884",-0.963372653638677,1,-0.963372653638677,NA,-0.963372653638677
"102","BRD-K91617567",-0.96184966285812,1,-0.96184966285812,NA,-0.96184966285812
"103","BRD-A06779035",-0.959619643507319,1,-0.959619643507319,NA,-0.959619643507319
"104","BRD-K98005081",-0.959512531686633,1,-0.959512531686633,NA,-0.959512531686633
"105","BRD-K60602279",-0.959209638739466,1,-0.959209638739466,NA,-0.959209638739466
"106","BRD-K95323941",-0.954546127947223,1,-0.954546127947223,NA,-0.954546127947223
"107","BRD-K86846131",-0.953585916858075,1,-0.953585916858075,NA,-0.953585916858075
"108","BRD-K46120075",-0.953080045189678,2,-0.953080045189678,0.0400679790276823,-0.953080045189678
"109","BRD-K61113746",-0.951321821035697,1,-0.951321821035697,NA,-0.951321821035697
"110","BRD-K80550858",-0.951040431189993,1,-0.951040431189993,NA,-0.951040431189993
"111","BRD-K72692763",-0.950748289793557,1,-0.950748289793557,NA,-0.950748289793557
"112","BRD-K04650027",-0.948557229320288,1,-0.948557229320288,NA,-0.948557229320288
"113","BRD-M29192968",-0.948473442420448,1,-0.948473442420448,NA,-0.948473442420448
"114","BRD-K87508191",-0.94841115862207,1,-0.94841115862207,NA,-0.94841115862207
"115","BRD-K45185691",-0.947889159627576,1,-0.947889159627576,NA,-0.947889159627576
"116","BRD-M32495507",-0.947858017728387,2,-0.947858017728387,0.195050994682139,-0.947858017728387
"117","BRD-K79579182",-0.947169557687217,1,-0.947169557687217,NA,-0.947169557687217
"118","BRD-K14433433",-0.947158806136486,1,-0.947158806136486,NA,-0.947158806136486
"119","BRD-K89479751",-0.947096522338108,1,-0.947096522338108,NA,-0.947096522338108
"120","BRD-K39658422",-0.946574523343614,1,-0.946574523343614,NA,-0.946574523343614
"121","BRD-K46922721",-0.946136311248961,1,-0.946136311248961,NA,-0.946136311248961
"122","BRD-K00611064",-0.945990240550743,1,-0.945990240550743,NA,-0.945990240550743
"123","BRD-K06806702",-0.944759391166621,1,-0.944759391166621,NA,-0.944759391166621
"124","BRD-K85642378",-0.943956002326423,1,-0.943956002326423,NA,-0.943956002326423
"125","BRD-K20091307",-0.943799180077474,1,-0.943799180077474,NA,-0.943799180077474
"126","BRD-K34327142",-0.94336096798282,1,-0.94336096798282,NA,-0.94336096798282
"127","BRD-K11880681",-0.942776685189948,1,-0.942776685189948,NA,-0.942776685189948
"128","BRD-K04533640",-0.942411508444403,1,-0.942411508444403,NA,-0.942411508444403
"129","BRD-K40321450",-0.94059637626741,1,-0.94059637626741,NA,-0.94059637626741
"130","BRD-K21536131",-0.939563129829153,1,-0.939563129829153,NA,-0.939563129829153
"131","BRD-K20347745",-0.93920870463434,1,-0.93920870463434,NA,-0.93920870463434
"132","BRD-K54029516",-0.938978847036282,1,-0.938978847036282,NA,-0.938978847036282
"133","BRD-K29720768",-0.938843527888795,1,-0.938843527888795,NA,-0.938843527888795
"134","BRD-K53601225",-0.938838152113429,2,-0.938838152113429,0.287751598847335,-0.938838152113429
"135","BRD-K25068941",-0.938613670290737,1,-0.938613670290737,NA,-0.938613670290737
"136","BRD-K37010295",-0.938540634941628,1,-0.938540634941628,NA,-0.938540634941628
"137","BRD-K07660364",-0.937737246101429,1,-0.937737246101429,NA,-0.937737246101429
"138","BRD-K89692527",-0.937560033504022,2,-0.937560033504022,0.126158177993353,-0.937560033504022
"139","BRD-K82015643",-0.936057433071923,1,-0.936057433071923,NA,-0.936057433071923
"140","BRD-K73737710",-0.935995149273545,1,-0.935995149273545,NA,-0.935995149273545
"141","BRD-K79277758",-0.935984397722814,1,-0.935984397722814,NA,-0.935984397722814
"142","BRD-K04627808",-0.935368973030753,2,-0.935368973030753,0.0790742459356077,-0.935368973030753
"143","BRD-K48548528",-0.934680512989584,1,-0.934680512989584,NA,-0.934680512989584
"144","BRD-K54261877",-0.933397018604811,2,-0.933397018604811,0.00202171032866022,-0.933397018604811
"145","BRD-K52309792",-0.932995324184711,2,-0.932995324184711,0.247056291837767,-0.932995324184711
"146","BRD-K15535200",-0.931967453521821,1,-0.931967453521821,NA,-0.931967453521821
"147","BRD-K93219845",-0.931717205575307,2,-0.931717205575307,0.347105519260047,-0.931717205575307
"148","BRD-K50282595",-0.930298392043045,1,-0.930298392043045,NA,-0.930298392043045
"149","BRD-K08707982",-0.929421967853738,1,-0.929421967853738,NA,-0.929421967853738
"150","BRD-K49345388",-0.929307039054708,2,-0.929307039054708,0.368574131169636,-0.929307039054708
"151","BRD-K82399474",-0.928576685563619,2,-0.928576685563619,0.244009308191111,-0.928576685563619
"152","BRD-K15619703",-0.928534792113699,1,-0.928534792113699,NA,-0.928534792113699
"153","BRD-K78780288",-0.928399472966212,1,-0.928399472966212,NA,-0.928399472966212
"154","BRD-K96640402",-0.928023544669936,1,-0.928023544669936,NA,-0.928023544669936
"155","BRD-K70551857",-0.927512297226174,1,-0.927512297226174,NA,-0.927512297226174
"156","BRD-K98463649",-0.926500553889379,1,-0.926500553889379,NA,-0.926500553889379
"157","BRD-K24133356",-0.925832484196667,1,-0.925832484196667,NA,-0.925832484196667
"158","BRD-K64979177",-0.92561337814934,1,-0.92561337814934,NA,-0.92561337814934
"159","BRD-K20725229",-0.925102130705578,1,-0.925102130705578,NA,-0.925102130705578
"160","BRD-K77658626",-0.925102130705578,1,-0.925102130705578,NA,-0.925102130705578
"161","BRD-K58879212",-0.924663918610924,1,-0.924663918610924,NA,-0.924663918610924
"162","BRD-K73428213",-0.924236458067001,1,-0.924236458067001,NA,-0.924236458067001
"163","BRD-K19529619",-0.92349535302518,1,-0.92349535302518,NA,-0.92349535302518
"164","BRD-K20792495",-0.923422317676071,1,-0.923422317676071,NA,-0.923422317676071
"165","BRD-K81109082",-0.9228380348832,1,-0.9228380348832,NA,-0.9228380348832
"166","BRD-K09276254",-0.922264503641059,1,-0.922264503641059,NA,-0.922264503641059
"167","BRD-K58893765",-0.921534150149969,1,-0.921534150149969,NA,-0.921534150149969
"168","BRD-K12834930",-0.920573939060822,1,-0.920573939060822,NA,-0.920573939060822
"169","BRD-K07625901",-0.919593337623216,2,-0.919593337623216,0.0707079518549612,-0.919593337623216
"170","BRD-K27699706",-0.91925930277686,1,-0.91925930277686,NA,-0.91925930277686
"171","BRD-K16827660",-0.918320594789175,1,-0.918320594789175,NA,-0.918320594789175
"172","BRD-K02861439",-0.917214313001809,1,-0.917214313001809,NA,-0.917214313001809
"173","BRD-K96535153",-0.91649471106145,1,-0.91649471106145,NA,-0.91649471106145
"174","BRD-K71710045",-0.915691322221252,1,-0.915691322221252,NA,-0.915691322221252
"175","BRD-K25385069",-0.915320769700341,2,-0.915320769700341,0.109389151030299,-0.915320769700341
"176","BRD-K43057855",-0.915253110126598,1,-0.915253110126598,NA,-0.915253110126598
"177","BRD-K86638751",-0.914522756635508,1,-0.914522756635508,NA,-0.914522756635508
"178","BRD-K68327489",-0.913865438493528,1,-0.913865438493528,NA,-0.913865438493528
"179","BRD-K20949245",-0.912331696162239,1,-0.912331696162239,NA,-0.912331696162239
"180","BRD-K98993678",-0.91087098918006,1,-0.91087098918006,NA,-0.91087098918006
"181","BRD-K91868345",-0.910651883132733,1,-0.910651883132733,NA,-0.910651883132733
"182","BRD-K14270906",-0.909848494292534,1,-0.909848494292534,NA,-0.909848494292534
"183","BRD-K75048204",-0.908095645913919,1,-0.908095645913919,NA,-0.908095645913919
"184","BRD-K52356070",-0.906702598505483,2,-0.906702598505483,0.228774389957834,-0.906702598505483
"185","BRD-K62237490",-0.906666080830928,2,-0.906666080830928,0.18699456334522,-0.906666080830928
"186","BRD-K37777176",-0.906488868233522,1,-0.906488868233522,NA,-0.906488868233522
"187","BRD-K41723088",-0.905393337996887,1,-0.905393337996887,NA,-0.905393337996887
"188","BRD-K86981020",-0.903994914813086,1,-0.903994914813086,NA,-0.903994914813086
"189","BRD-K35637774",-0.903640489618272,1,-0.903640489618272,NA,-0.903640489618272
"190","BRD-K83860226",-0.903191525972887,1,-0.903191525972887,NA,-0.903191525972887
"191","BRD-K44737208",-0.902899384576451,1,-0.902899384576451,NA,-0.902899384576451
"192","BRD-K36314330",-0.902795207328153,2,-0.902795207328153,0.109012439507089,-0.902795207328153
"193","BRD-K26899819",-0.902095995736252,2,-0.902095995736252,0.00464794115591495,-0.902095995736252
"194","BRD-K77265816",-0.899915686813715,1,-0.899915686813715,NA,-0.899915686813715
"195","BRD-K97717522",-0.899477474719061,1,-0.899477474719061,NA,-0.899477474719061
"196","JTC-801",-0.899070062470154,5,-0.86328601803259,0.104763464924068,-0.899070062470154
"197","BRD-K82161520",-0.898528015180644,1,-0.898528015180644,NA,-0.898528015180644
"198","BRD-K43179840",-0.896910485949516,1,-0.896910485949516,NA,-0.896910485949516
"199","BRD-K09729851",-0.896775166802029,1,-0.896775166802029,NA,-0.896775166802029
"200","BRD-K19416218",-0.896039437535573,2,-0.896039437535573,0.0854112271931646,-0.896039437535573
"201","BRD-K37322457",-0.895961026411099,1,-0.895961026411099,NA,-0.895961026411099
"202","BRD-K38587340",-0.895825707263612,1,-0.895825707263612,NA,-0.895825707263612
"203","BRD-K78584123",-0.895460530518067,1,-0.895460530518067,NA,-0.895460530518067
"204","SA-1472321",-0.894427284079811,2,-0.894427284079811,0.164846979663122,-0.894427284079811
"205","BRD-K94719962",-0.894062107334266,1,-0.894062107334266,NA,-0.894062107334266
"206","BRD-K31310964",-0.892904293299253,1,-0.892904293299253,NA,-0.892904293299253
"207","BRD-K54801580",-0.892904293299253,1,-0.892904293299253,NA,-0.892904293299253
"208","BRD-K60554389",-0.892497223103788,2,-0.892497223103788,0.134524472074001,-0.892497223103788
"209","BRD-K70016992",-0.89238229430476,1,-0.89238229430476,NA,-0.89238229430476
"210","bortezomib",-0.891498323848432,87,-0.97235600157908,0.324555510639996,-0.891498323848432
"211","BRD-K52371706",-0.891067658020798,1,-0.891067658020798,NA,-0.891067658020798
"212","BRD-K41120089",-0.89100537422242,1,-0.89100537422242,NA,-0.89100537422242
"213","BRD-K85773425",-0.890275020731331,1,-0.890275020731331,NA,-0.890275020731331
"214","BRD-K17965071",-0.888991526346558,2,-0.888991526346558,0.173360602621202,-0.888991526346558
"215","BRD-K46396728",-0.888443761228241,2,-0.888443761228241,0.466232539234473,-0.888443761228241
"216","BRD-K84120458",-0.888370725879132,2,-0.888370725879132,0.1078246323228,-0.888370725879132
"217","BRD-K88908047",-0.88749967746519,1,-0.88749967746519,NA,-0.88749967746519
"218","BRD-K90546933",-0.887050713819805,1,-0.887050713819805,NA,-0.887050713819805
"219","BRD-K64040351",-0.886915394672318,1,-0.886915394672318,NA,-0.886915394672318
"220","BRD-K18471876",-0.886185041181228,1,-0.886185041181228,NA,-0.886185041181228
"221","BRD-K30155575",-0.885663042186734,1,-0.885663042186734,NA,-0.885663042186734
"222","BRD-K02076218",-0.885590006837626,1,-0.885590006837626,NA,-0.885590006837626
"223","BRD-K71555338",-0.885376276565664,2,-0.885376276565664,0.326174579069566,-0.885376276565664
"224","BRD-K21987633",-0.88529786544119,1,-0.88529786544119,NA,-0.88529786544119
"225","SA-1472514",-0.884421441251882,2,-0.884421441251882,0.0687895291075429,-0.884421441251882
"226","BRD-K37957394",-0.883691087760792,1,-0.883691087760792,NA,-0.883691087760792
"227","BRD-K16813995",-0.883628803962414,1,-0.883628803962414,NA,-0.883628803962414
"228","BRD-K94708051",-0.883471981713465,1,-0.883471981713465,NA,-0.883471981713465
"229","BRD-K19084671",-0.883398946364356,1,-0.883398946364356,NA,-0.883398946364356
"230","BRD-K77318689",-0.883033769618811,1,-0.883033769618811,NA,-0.883033769618811
"231","BRD-K24736231",-0.883002627719623,2,-0.883002627719623,0.220459739667808,-0.883002627719623
"232","BRD-K47380281",-0.882606309074889,1,-0.882606309074889,NA,-0.882606309074889
"233","BRD-M94512770",-0.88244948682594,1,-0.88244948682594,NA,-0.88244948682594
"234","BRD-K19821569",-0.881510778838254,1,-0.881510778838254,NA,-0.881510778838254
"235","BRD-K73205140",-0.880926496045383,1,-0.880926496045383,NA,-0.880926496045383
"236","BRD-K80940272",-0.880477532399998,1,-0.880477532399998,NA,-0.880477532399998
"237","BRD-K93105623",-0.880154249104373,2,-0.880154249104373,0.0624297403666956,-0.880154249104373
"238","BRD-K37849751",-0.879820214258017,1,-0.879820214258017,NA,-0.879820214258017
"239","BRD-K12230293",-0.879027576968549,1,-0.879027576968549,NA,-0.879027576968549
"240","BRD-K36671795",-0.878151152779242,1,-0.878151152779242,NA,-0.878151152779242
"241","BRD-K59423635",-0.877994330530293,1,-0.877994330530293,NA,-0.877994330530293
"242","BRD-K98668154",-0.877994330530293,1,-0.877994330530293,NA,-0.877994330530293
"243","BRD-K62374815",-0.877712940684588,1,-0.877712940684588,NA,-0.877712940684588
"244","BRD-K53949821",-0.87748308308653,1,-0.87748308308653,NA,-0.87748308308653
"245","BRD-K97029281",-0.877337012388312,1,-0.877337012388312,NA,-0.877337012388312
"246","BRD-K97112539",-0.877055622542607,1,-0.877055622542607,NA,-0.877055622542607
"247","SA-1938867",-0.876898800293658,1,-0.876898800293658,NA,-0.876898800293658
"248","BRD-K15013036",-0.876685070021696,2,-0.876685070021696,0.0627912469010447,-0.876685070021696
"249","BRD-K86524553",-0.876533623548113,1,-0.876533623548113,NA,-0.876533623548113
"250","BRD-K67035256",-0.876398304400627,1,-0.876398304400627,NA,-0.876398304400627
"251","BRD-K06163572",-0.876398304400626,1,-0.876398304400626,NA,-0.876398304400626
"252","BRD-K37795473",-0.875229738814883,1,-0.875229738814883,NA,-0.875229738814883
"253","BRD-K05722694",-0.874707739820389,1,-0.874707739820389,NA,-0.874707739820389
"254","BRD-K43283393",-0.874645456022011,1,-0.874645456022011,NA,-0.874645456022011
"255","BRD-K67959996",-0.874561669122171,1,-0.874561669122171,NA,-0.874561669122171
"256","BRD-M91342002",-0.874196492376626,1,-0.874196492376626,NA,-0.874196492376626
"257","BRD-K29324759",-0.873831315631082,1,-0.873831315631082,NA,-0.873831315631082
"258","BRD-K16306049",-0.87333081973805,1,-0.87333081973805,NA,-0.87333081973805
"259","BRD-K10666842",-0.873100962139992,1,-0.873100962139992,NA,-0.873100962139992
"260","BRD-K57179401",-0.873038678341614,1,-0.873038678341614,NA,-0.873038678341614
"261","BRD-K24282403",-0.872454395548742,1,-0.872454395548742,NA,-0.872454395548742
"262","BRD-K83426260",-0.872005431903357,1,-0.872005431903357,NA,-0.872005431903357
"263","actinomycin-d",-0.871996108649873,3,-0.802658486707567,0.140550517318595,-0.871996108649873
"264","BRD-K76665419",-0.871421149110486,1,-0.871421149110486,NA,-0.871421149110486
"265","BRD-K84447176",-0.87113975926478,2,-0.87113975926478,0.0609396729331088,-0.87113975926478
"266","BRD-K25473383",-0.870805724418425,2,-0.870805724418425,0.301127340618246,-0.870805724418425
"267","BRD-K31385226",-0.870325618873851,1,-0.870325618873851,NA,-0.870325618873851
"268","BRD-K85528826",-0.869929300229117,2,-0.869929300229117,0.119754347956315,-0.869929300229117
"269","BRD-K72391864",-0.869522230033652,1,-0.869522230033652,NA,-0.869522230033652
"270","BRD-K36134449",-0.869386910886166,1,-0.869386910886166,NA,-0.869386910886166
"271","BRD-K59977049",-0.869240840187948,1,-0.869240840187948,NA,-0.869240840187948
"272","BRD-K85908443",-0.86824423020742,1,-0.86824423020742,NA,-0.86824423020742
"273","BRD-K18310625",-0.868218345300422,1,-0.868218345300422,NA,-0.868218345300422
"274","BRD-K99339232",-0.867811275104957,2,-0.867811275104957,0.0718441152486284,-0.867811275104957
"275","BRD-K39352275",-0.867780133205768,1,-0.867780133205768,NA,-0.867780133205768
"276","BRD-K78714545",-0.867561027158441,1,-0.867561027158441,NA,-0.867561027158441
"277","BRD-K94243176",-0.867341921111114,1,-0.867341921111114,NA,-0.867341921111114
"278","BRD-K45231869",-0.866465496921807,1,-0.866465496921807,NA,-0.866465496921807
"279","BRD-K92209998",-0.866235639323749,1,-0.866235639323749,NA,-0.866235639323749
"280","BRD-K19418153",-0.86547414393347,2,-0.86547414393347,0.253718340827912,-0.86547414393347
"281","BRD-K81415316",-0.865004789939627,1,-0.865004789939627,NA,-0.865004789939627
"282","BRD-K71877850",-0.864931754590519,1,-0.864931754590519,NA,-0.864931754590519
"283","BRD-K22479833",-0.864013436951291,2,-0.864013436951291,0.0595376880919042,-0.864013436951291
"284","BRD-K79986209",-0.863032835513685,1,-0.863032835513685,NA,-0.863032835513685
"285","BRD-K98195492",-0.86266765876814,1,-0.86266765876814,NA,-0.86266765876814
"286","BRD-K88522059",-0.861499093182397,1,-0.861499093182397,NA,-0.861499093182397
"287","BRD-K19357327",-0.861415306282557,1,-0.861415306282557,NA,-0.861415306282557
"288","BRD-K36870972",-0.861206951785961,1,-0.861206951785961,NA,-0.861206951785961
"289","BRD-K14357170",-0.861123164886121,1,-0.861123164886121,NA,-0.861123164886121
"290","BRD-K71073890",-0.860831023489685,1,-0.860831023489685,NA,-0.860831023489685
"291","BRD-K24427624",-0.860038386200218,1,-0.860038386200218,NA,-0.860038386200218
"292","BRD-K34431359",-0.860033010424852,2,-0.860033010424852,0.276286677329411,-0.860033010424852
"293","BRD-K93944867",-0.859600174105564,1,-0.859600174105564,NA,-0.859600174105564
"294","BRD-K51360326",-0.859589422554833,1,-0.859589422554833,NA,-0.859589422554833
"295","BRD-K00998404",-0.858942855963583,1,-0.858942855963583,NA,-0.858942855963583
"296","BRD-K69178842",-0.858932104412852,1,-0.858932104412852,NA,-0.858932104412852
"297","BRD-K28065812",-0.858504643868929,1,-0.858504643868929,NA,-0.858504643868929
"298","BRD-K12957211",-0.858285537821602,1,-0.858285537821602,NA,-0.858285537821602
"299","BRD-K62638625",-0.858274786270871,1,-0.858274786270871,NA,-0.858274786270871
"300","BRD-K99515159",-0.858274786270871,1,-0.858274786270871,NA,-0.858274786270871
"301","BRD-K36938987",-0.858212502472493,1,-0.858212502472493,NA,-0.858212502472493
"302","BRD-K97045804",-0.85761746812889,1,-0.85761746812889,NA,-0.85761746812889
"303","BRD-K73329392",-0.857482148981404,1,-0.857482148981404,NA,-0.857482148981404
"304","BRD-K44478610",-0.857263042934077,1,-0.857263042934077,NA,-0.857263042934077
"305","BRD-K63484733",-0.857033185336019,1,-0.857033185336019,NA,-0.857033185336019
"306","BRD-K42241928",-0.856240548046551,1,-0.856240548046551,NA,-0.856240548046551
"307","BRD-K62865272",-0.856156761146711,1,-0.856156761146711,NA,-0.856156761146711
"308","BRD-K22789789",-0.856010690448493,1,-0.856010690448493,NA,-0.856010690448493
"309","BRD-K20121961",-0.855937655099384,1,-0.855937655099384,NA,-0.855937655099384
"310","BRD-K80012633",-0.855572478353839,1,-0.855572478353839,NA,-0.855572478353839
"311","BRD-K91501298",-0.855364123857244,1,-0.855364123857244,NA,-0.855364123857244
"312","BRD-K05418735",-0.855071982460808,1,-0.855071982460808,NA,-0.855071982460808
