"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"c1-82",2122.96527705092,0,0,0.919139560153775,0.358022579479399,0.8376392531113
"c0-987",2127.43147611214,0,0,0.916405427405268,0.359454289738269,0.8376392531113
"c2-342",2369.23418329063,0,0,0.91612188519901,0.359602970295112,0.8376392531113
"c0-1075",2140.2834526814,0,0,0.915621043154998,0.359865690379161,0.8376392531113
"c4-579",3226.75934410417,0,0,0.915516225669625,0.359920688349865,0.8376392531113
"c4-239",2350.41494459242,0,0,0.912786607245591,0.361354783392897,0.838836206330338
"c4-351",2620.50861413404,0,0,0.912168493616809,0.361680026625548,0.838836206330338
"c0-657",2122.20687758272,0,0,0.911496264544448,0.362033952913149,0.838897492388435
"c4-51",2129.88991833288,0,0,0.90958614042382,0.363040810524852,0.838897492388435
"c4-318",3255.7616751065,0,0,0.90902150536077,0.363338774187082,0.838897492388435
"c4-374",2635.70252344904,0,0,0.908489032156993,0.363619905861221,0.838897492388435
"c0-728",2293.44882570901,0,0,0.907681969265654,0.364046272914115,0.838897492388435
"c0-199",1557.5782857766,0,0,0.907397397832144,0.364196685007224,0.838897492388435
"c2-272",2316.64618949157,0,0,0.904179102990351,0.365900439020592,0.840196812353223
"c0-1005",2098.19545118904,0,0,0.903976592159944,0.366007813618807,0.840196812353223
"c4-491",2616.77846448162,0,0,0.902142635021219,0.366981103118304,0.841507519339687
"c2-32",1862.65144916037,0,0,0.901642953939627,0.367246565567701,0.841507519339687
"c0-209",2077.58899469198,0,0,0.90113662687124,0.367515680812966,0.841507519339687
"c2-66",1951.34879560097,0,0,0.898469351541601,0.368935377654321,0.841507519339687
"c3-290",2298.5889084447,0,0,0.897105500351849,0.369662623972905,0.841507519339687
"c4-674",3183.75588779037,0,0,0.896229294247704,0.370130313079191,0.841507519339687
"c0-469",2294.70329561227,0,0,0.896140384299519,0.370177790728221,0.841507519339687
"c2-182",2279.96004481786,0,0,0.895567006149757,0.370484063822621,0.841507519339687
"c0-985",2065.83448568911,0,0,0.895177574380649,0.370692170652157,0.841507519339687
"c4-391",3187.75620930793,0,0,0.892737763905564,0.371997621949322,0.841757843117903
"c1-549",2275.93405113997,0,0,0.891089440811618,0.372881189220526,0.842233990105375
"c1-27",1740.63341933003,0,0,0.890955750858994,0.372952909342303,0.842233990105375
"c3-131",2077.91215606671,0,0,0.88959962324668,0.373680908597327,0.842466007026763
"c4-503",2519.86727370048,0,0,0.885321775562947,0.37598310872826,0.842466007026763
"c0-362",1763.55915312581,0,0,0.884788371379562,0.376270782430021,0.842466007026763
"c0-747",2251.90008132498,0,0,0.881757750234033,0.377907823702425,0.842466007026763
"c4-603",3160.75403906438,0,0,0.880073250238328,0.3788196291314,0.842466007026763
"c4-560",3096.74889478338,0,0,0.878927619834939,0.379440521943971,0.842466007026763
"c0-854",2240.33745937665,0,0,0.878496814942759,0.379674165424575,0.842466007026763
"c1-155",2054.9649637526,0,0,0.877631558027961,0.380143697566673,0.842466007026763
"c0-859",1940.90982505988,0,0,0.87687199882551,0.380556166780021,0.842466007026763
"c0-423",2238.12575358528,0,0,0.876844673828445,0.380571010402391,0.842466007026763
"c0-104",1426.83279598523,0,0,0.876724942718006,0.38063605553192,0.842466007026763
"c0-1286",2235.27111867074,0,0,0.87638986786097,0.380818124609933,0.842466007026763
"c1-225",2226.99168988256,0,0,0.87268417368059,0.38283524635527,0.842466007026763
"c4-453",3159.75395868499,0,0,0.870419666327685,0.384071103102971,0.842466007026763
"c1-46",1831.5279313535,0,0,0.869917015966956,0.384345755694182,0.842466007026763
"c1-298",2232.30568195654,0,0,0.867140150339573,0.385865223944013,0.842466007026763
"c1-67",1817.05298829135,0,0,0.866615234435089,0.386152863526163,0.842466007026763
"c0-355",1739.57470071375,0,0,0.865855633280388,0.386569335940362,0.842466007026763
"c1-214",2033.62529909129,0,0,0.864529439301369,0.38729711536591,0.842466007026763
"c4-413",3119.75074350936,0,0,0.864466205450054,0.38733183725108,0.842466007026763
"c4-660",3086.74809098947,0,0,0.864131518125774,0.387515646608691,0.842466007026763
"c4-478",3092.74857326581,0,0,0.863332389513565,0.387954740864548,0.842466007026763
"c4-658",3140.75243147657,0,0,0.862893704094352,0.388195912570058,0.842466007026763
"c3-252",2219.77340448983,0,0,0.861553231897264,0.38893341633302,0.842466007026763
"c3-246",2231.92389478295,0,0,0.860097644145478,0.389735219747146,0.842466007026763
"c3-18",1723.76006137454,0,0,0.859950430452135,0.389816367629823,0.842466007026763
"c0-1141",2041.51852955391,0,0,0.85717570938604,0.391347784729899,0.844421360966436
"c4-429",3049.74511695201,0,0,0.853311127173891,0.393486791101774,0.847679378112935
"c4-775",3079.74752833374,0,0,0.848924531073798,0.395923287724931,0.850588926974683
"c1-9",1714.65740527005,0,0,0.848802614449554,0.39599113514543,0.850588926974683
"c0-1230",2190.701382965,0,0,0.848607283403727,0.396099852821234,0.850588926974683
"c4-173",2484.42478548776,0,0,0.844684849042706,0.39828682092388,0.853924409220251
"c0-431",1638.13426721786,0,0,0.843568357512479,0.39891065239683,0.853979581683648
"c3-66",1875.73793518375,0,0,0.843504579748202,0.398946305506387,0.853979581683648
"c4-787",3012.74214291456,0,0,0.842573928572042,0.399466777237436,0.854415051313406
"c0-112",1866.25680294474,0,0,0.837960285685129,0.402053008590497,0.85644345360276
"c0-34",1316.53182381678,0,0,0.837495351305965,0.402314188889937,0.85644345360276
"c3-288",2176.56523705903,0,0,0.833708823343018,0.404445084866091,0.856534864325122
"c0-1216",2163.04991627067,0,0,0.833463073921969,0.40458361505646,0.856534864325122
"c0-411",1633.51577202413,0,0,0.833414705678462,0.404610883822014,0.856534864325122
"c4-363",2951.73723977172,0,0,0.833194432850657,0.404735081850861,0.856534864325122
"c3-173",2186.20917562518,0,0,0.832777244477113,0.40497037067452,0.856534864325122
"c4-551",2969.73868660076,0,0,0.832673314927177,0.40502899831211,0.856534864325122
"c1-172",2150.31891970881,0,0,0.830418339477642,0.406302300197603,0.856534864325122
"c0-812",1976.44683962212,0,0,0.830074773431694,0.406496508894928,0.856534864325122
"c4-776",2976.73924925649,0,0,0.828459202503964,0.407410490489052,0.8571204308103
"c0-108",1370.37862640936,0,0,0.825556121584588,0.40905593449278,0.8593558774976
"c0-1133",1994.69401195826,0,0,0.825459451386234,0.409110794370843,0.8593558774976
"c0-0",1153.48573429582,0,0,0.822628151416327,0.410719484729827,0.860069202370832
"c0-281",1961.09103285324,0,0,0.822548315530602,0.41076490034741,0.860069202370832
"c0-886",1966.58274818725,0,0,0.821515284390945,0.411352821653878,0.860069202370832
"c0-880",1970.49696565869,0,0,0.819666228720249,0.41240640710903,0.860069202370832
"c0-896",1935.78550448393,0,0,0.8175170655924,0.413633000792989,0.860069202370832
"c0-170",1451.26823222028,0,0,0.817161292277058,0.413836259736967,0.860069202370832
"c0-160",1719.67511211376,0,0,0.811866412925791,0.416868288758677,0.864142953320358
"c0-531",1644.81939959227,0,0,0.811355749066198,0.417161403439623,0.864142953320358
"c0-981",1939.49237836537,0,0,0.810349227981727,0.417739489613316,0.864675825274874
"c1-142",1950.3027021555,0,0,0.807308380754715,0.419488836772474,0.866594212342035
"c0-82",1923.46510065054,0,0,0.803432734536108,0.421724661073561,0.86774623721318
"c0-26",1615.78337466396,0,0,0.801033780735574,0.423112089787436,0.869121251506966
"c1-405",2113.35532479573,0,0,0.79963492185328,0.423922348164054,0.869654152158107
"c1-140",1812.8956821998,0,0,0.799437824684466,0.424036585284321,0.869654152158107
"c4-590",2843.72855879752,0,0,0.798379555300127,0.424650263848273,0.869654152158107
"c0-1167",2084.51815671423,0,0,0.797246868916611,0.425307670702926,0.869654152158107
"c2-47",1783.68868883392,0,0,0.796240176420242,0.425892449699075,0.870189652721006
"c0-12",1180.00603588939,0,0,0.79520976845307,0.426491490435197,0.870753459638527
"c1-340",2071.18062157532,0,0,0.79212814730603,0.428285959331247,0.873094296821264
"c4-668",2793.72453982799,0,0,0.789248045524243,0.42996704584597,0.875197272322423
"c2-97",2075.56169843538,0,0,0.788280059217111,0.430532908964611,0.875687690309153
"c1-206",1903.05802931227,0,0,0.787438764457813,0.431025061891402,0.876027557916538
"c1-204",2083.14443041162,0,0,0.786354984887147,0.431659547811437,0.876655976904163
"c3-34",1760.73152045983,0,0,0.784863554630397,0.432533572385376,0.877191527851969
"c0-241",1864.80425229629,0,0,0.784423241539288,0.43279180532846,0.877191527851969
"c1-145",1888.38752186528,0,0,0.78423928969105,0.432899715043829,0.877191527851969
"c4-741",2803.7253436219,0,0,0.782336037714208,0.434017113075865,0.878210050119248
"c1-3",1470.56993355207,0,0,0.781540067128373,0.434484920774385,0.878210050119248
"c0-126",1407.67404253042,0,0,0.78081855332647,0.434909220280847,0.878210050119248
"c4-581",2811.72598665702,0,0,0.780581981923096,0.435048392516555,0.878210050119248
"c4-760",2822.72687083032,0,0,0.779945319437818,0.435423061386794,0.878210050119248
"c4-669",2819.72662969215,0,0,0.779503074056801,0.435683427461757,0.878210050119248
"c1-207",2055.43469487484,0,0,0.775895763106086,0.437810534473432,0.880289955098483
"c0-78",2038.07581403512,0,0,0.772366645635701,0.43989730300002,0.880786103124334
"c1-504",2039.69898877594,0,0,0.772187243943574,0.440003535510691,0.880786103124334
"c4-752",2775.72309299896,0,0,0.77055338233139,0.440971702034763,0.880786103124334
"c3-17",1606.97996116438,0,0,0.768558851856498,0.442155240845706,0.880786103124334
"c4-629",2758.72172654931,0,0,0.765092044987767,0.444216736502687,0.882213783990229
"c0-947",1845.56712336916,0,0,0.762092041493945,0.446005072433786,0.883351453763007
"c0-707",1989.29478986054,0,0,0.762037838869973,0.446037420895899,0.883351453763007
"c0-937",1993.3850795983,0,0,0.759018787827917,0.447841318008455,0.883506168969476
"c0-934",1856.62817909527,0,0,0.75890238350592,0.447910953037177,0.883506168969476
"c0-361",1645.85281022406,0,0,0.757620208247521,0.448678378883009,0.883506168969476
"c4-698",2673.7148943011,0,0,0.756815221384965,0.449160572273902,0.883506168969476
"c0-37",1488.63014129438,0,0,0.756308504683371,0.44946425023151,0.883506168969476
"c0-1527",2002.24527507469,0,0,0.755339763016183,0.450045146121051,0.883506168969476
"c2-238",2004.44835676053,0,0,0.755311899318118,0.450061860590672,0.883506168969476
"c4-32",1439.00405681113,0,0,0.754564318841703,0.450510439597226,0.883643111145942
"c1-141",1740.17672242502,0,0,0.749616385799138,0.453485779178533,0.885123237817968
"c4-403",2703.71730568282,0,0,0.747210208733822,0.454936682753577,0.885123237817968
"c1-433",1986.98217819102,0,0,0.745530385143462,0.455951149465417,0.885123237817968
"c0-1116",1821.09412001432,0,0,0.745353135385796,0.456058267005396,0.885123237817968
"c4-75",1643.71631600801,0,0,0.744720532805926,0.456440683795321,0.885123237817968
"c1-137",1997.80784913841,0,0,0.744572112285665,0.456530432103065,0.885123237817968
"c0-615",1647.9054359371,0,0,0.743570682934848,0.457136244956454,0.885123237817968
"c0-467",1706.16161869372,0,0,0.742106897690229,0.45802257098953,0.885123237817968
"c0-743",1722.46992931984,0,0,0.740637198621605,0.458913447029806,0.885123237817968
"c1-304",1802.00448707917,0,0,0.736877680386801,0.461196738256992,0.885123237817968
"c3-95",1977.66216939079,0,0,0.735745436480118,0.461885632639434,0.885123237817968
"c4-414",2670.71465316293,0,0,0.734798586337315,0.462462168188462,0.885123237817968
"c0-308",1966.48482975848,0,0,0.731145637569157,0.464690201013092,0.885123237817968
"c4-110",2184.35890426056,0,0,0.730367302160364,0.465165699487908,0.885123237817968
"c0-1068",1811.57406471464,0,0,0.730360743159855,0.465169707643063,0.885123237817968
"c4-569",2655.71344747207,0,0,0.727792976958471,0.466740324309375,0.885123237817968
"c4-485",2645.71264367816,0,0,0.72740435661788,0.466978286456011,0.885123237817968
"c3-308",1916.70208053858,0,0,0.726883632479186,0.467297244593867,0.885123237817968
"c2-8",1498.92948666258,0,0,0.726881469559047,0.467298569694957,0.885123237817968
"c0-1242",1929.87547177359,0,0,0.726859098838133,0.467312275115903,0.885123237817968
"c0-576",1593.10012805479,0,0,0.72624818355674,0.467686638461145,0.885123237817968
"c0-1451",1919.72091953595,0,0,0.723717061009909,0.469239456730372,0.886229848997031
"c3-276",1929.25576456608,0,0,0.723457507597613,0.469398851168974,0.886229848997031
"c0-70",1488.70456309764,0,0,0.723151641411065,0.469586725182843,0.886229848997031
"c0-1100",1956.64763137411,0,0,0.721840334358776,0.470392648062778,0.886509221349081
"c0-332",1911.5592066001,0,0,0.720740945712139,0.471068915123316,0.887163330717915
"c4-623",2569.70653484447,0,0,0.719295791321882,0.47195868851948,0.887174348711899
"c0-1021",1914.92220649937,0,0,0.718279771324359,0.472584800351047,0.887399602737372
"c4-533",2174.51902226666,0,0,0.716797093068034,0.473499305653559,0.887399602737372
"c4-223",2120.39131148169,0,0,0.714275777642539,0.475056667214828,0.888890617166615
"c4-798",2573.70685636203,0,0,0.713985242778971,0.475236304733294,0.888890617166615
"c0-100",1327.03153262171,0,0,0.713907513829924,0.475284370811537,0.888890617166615
"c0-754",1689.79821385067,0,0,0.711679345332307,0.476663360685105,0.889155948762764
"c1-25",1531.86177503286,0,0,0.711644829686537,0.476684739274075,0.889155948762764
"c4-532",2524.70291777188,0,0,0.710597279669585,0.477333829316339,0.889155948762764
"c4-622",2544.7045253597,0,0,0.708307184937938,0.478754516217838,0.889155948762764
"c4-57",1510.57373931991,0,0,0.70823015039738,0.478802345607373,0.889155948762764
"c0-1283",1903.36321587453,0,0,0.708153505197471,0.478849935851961,0.889155948762764
"c0-61",1749.62859668536,0,0,0.707934326725576,0.47898604156574,0.889155948762764
"c3-160",1923.10631620966,0,0,0.707173204081219,0.479458848426457,0.889155948762764
"c4-651",2531.70348042762,0,0,0.705445445747882,0.480533070729779,0.889155948762764
"c0-91",1515.01886204616,0,0,0.704626448291824,0.481042734771892,0.889155948762764
"c0-384",1748.30298200011,0,0,0.702317593630446,0.482481123685143,0.889155948762764
"c2-115",1763.91353632988,0,0,0.700474130808969,0.483631255168024,0.889155948762764
"c3-133",1741.75086831258,0,0,0.699329746474661,0.484345981223257,0.889155948762764
"c0-1437",1901.70512610732,0,0,0.699011856031837,0.484544621502017,0.889155948762764
"c0-548",1872.01785236222,0,0,0.69792484296107,0.48522419712275,0.889155948762764
"c0-1041",1879.19718044213,0,0,0.696551431204953,0.486083560067717,0.889155948762764
"c4-749",2509.70171208102,0,0,0.695915657842942,0.486481650905632,0.889155948762764
"c1-350",1857.3308893212,0,0,0.694305991402225,0.48749033443075,0.889155948762764
"c1-42",1510.68007388655,0,0,0.693710206831076,0.487863963743224,0.889155948762764
"c0-413",1638.26678760714,0,0,0.692611549942475,0.488553360067259,0.889155948762764
"c1-73",1569.46482816731,0,0,0.691762633831238,0.48908640595786,0.889155948762764
"c0-1046",1741.28922843152,0,0,0.691421943103918,0.489300418325453,0.889155948762764
"c2-187",1848.60649337735,0,0,0.690688010033383,0.489761625795484,0.889155948762764
"c2-0",1403.14262766239,0,0,0.690324518681083,0.489990132305582,0.889155948762764
"c0-815",1639.44502784101,0,0,0.689741017257177,0.490357066645409,0.889155948762764
"c2-223",1890.92936870496,0,0,0.687919464950943,0.49150349814859,0.889155948762764
"c3-263",1868.1966945057,0,0,0.687614810239996,0.491695379240573,0.889155948762764
"c2-177",1880.33679482095,0,0,0.687611556997554,0.491697428451643,0.889155948762764
"c1-5",1413.06905773186,0,0,0.686885212305329,0.492155066301038,0.889155948762764
"c4-630",2451.69705007636,0,0,0.686745226733885,0.49224329130639,0.889155948762764
"c0-639",1726.46503805345,0,0,0.686171649456969,0.492604873259968,0.889155948762764
"c4-215",2468.698416526,0,0,0.685804165177515,0.492836609419386,0.889155948762764
"c4-80",1729.92504562303,0,0,0.685268335277071,0.493174609260908,0.889155948762764
"c4-330",2459.69769311149,0,0,0.684655449315091,0.493561368016491,0.889155948762764
"c0-1284",1894.73225732804,0,0,0.683707531497307,0.49415986667282,0.889184158288405
"c0-792",1615.30578022735,0,0,0.682917007728918,0.494659286224944,0.889184158288405
"c3-108",1873.03993653452,0,0,0.682523964431241,0.494907694780188,0.889184158288405
"c3-147",1695.15123719927,0,0,0.67264847982558,0.50117095147636,0.89553606865336
"c0-57",1319.00807194492,0,0,0.671316317561502,0.502019041761359,0.89553606865336
"c1-65",1598.47446309631,0,0,0.670493088690379,0.502543510764,0.89553606865336
"c0-51",1476.67794267595,0,0,0.669587555845733,0.503120749053224,0.89553606865336
"c2-156",1819.28249487176,0,0,0.669148030963568,0.503401053508222,0.89553606865336
"c0-195",1696.34997929216,0,0,0.668279223703638,0.50395537286542,0.89553606865336
"c0-184",1471.00573347269,0,0,0.667673280463134,0.504342169406583,0.89553606865336
"c4-678",2444.69648742063,0,0,0.666952390602754,0.504802544598299,0.89553606865336
"c4-528",2374.69086086327,0,0,0.666553540326655,0.505057353786576,0.89553606865336
"c2-200",1838.9790601352,0,0,0.666113914114952,0.505338291552682,0.89553606865336
"c0-1475",1845.36551539804,0,0,0.660601029512242,0.508868208623907,0.899278571961594
"c0-636",1508.33166314516,0,0,0.660016162525416,0.509243457459226,0.899351977622944
"c0-974",1683.92940978629,0,0,0.656638666828791,0.511413280035892,0.900597402217902
"c0-442",1454.89297759398,0,0,0.656065329621732,0.511782090809695,0.900597402217902
"c1-200",1647.11849311797,0,0,0.653623025489269,0.513354706011596,0.900597402217902
"c1-23",1596.2459561516,0,0,0.651253561179441,0.514882820400344,0.900597402217902
"c4-462",2360.6897355518,0,0,0.650927920575184,0.51509301702503,0.900597402217902
"c0-872",1676.60467639435,0,0,0.65087729082859,0.515125701847553,0.900597402217902
"c0-68",1429.27754410932,0,0,0.650416832016384,0.515423007651864,0.900597402217902
"c4-308",2312.68587734105,0,0,0.650374397567507,0.515450410910244,0.900597402217902
"c0-213",1306.0300019963,0,0,0.650310264668535,0.515491827998281,0.900597402217902
"c0-77",1570.09033036538,0,0,0.648508803133918,0.516655918965649,0.900597402217902
"c4-719",2340.68812796399,0,0,0.647240990413677,0.517475986007013,0.900597402217902
"c0-237",1559.08266619572,0,0,0.646413849222669,0.518011373720452,0.900597402217902
"c3-181",1805.2699525933,0,0,0.645816428666937,0.518398247143055,0.900597402217902
"c0-560",1757.97474541164,0,0,0.644713667124395,0.519112757814462,0.900597402217902
"c0-1492",1773.18890561406,0,0,0.643385697055155,0.519973861911338,0.900597402217902
"c1-114",1559.48213101503,0,0,0.640656605903774,0.521745813492934,0.900771920155962
"c2-48",1492.44648290474,0,0,0.639485619623048,0.522507065721554,0.901094400630117
"c2-335",1785.82142705864,0,0,0.639340700489201,0.522601316580658,0.901094400630117
"c4-168",2305.68531468531,0,0,0.636716510486368,0.524309517127392,0.902884440037266
"c0-570",1480.09091650824,0,0,0.631410070707138,0.527772432935229,0.907322232941156
"c1-28",1420.94986150661,0,0,0.628954020843751,0.529379158188115,0.909142084467564
"c4-397",2267.68226026847,0,0,0.628570798942989,0.529630082602625,0.909142084467564
"c1-428",1739.24807967498,0,0,0.625722809013401,0.531496769866131,0.909548509074949
"c0-1247",1753.83207562516,0,0,0.618165383198996,0.536466326314064,0.912621212665014
"c0-1145",1642.84515395679,0,0,0.616286833776629,0.537705226968035,0.912621212665014
"c4-433",2241.68017040431,0,0,0.614491681008231,0.538890468669105,0.912621212665014
"c0-15",1217.34905876919,0,0,0.614079112588132,0.539163050107924,0.912621212665014
"c0-21",1097.34624658723,0,0,0.613196762206216,0.539746245397354,0.912621212665014
"c1-261",1600.22675048504,0,0,0.613134135402691,0.539787650994616,0.912621212665014
"c4-286",2153.67309701792,0,0,0.612875328153498,0.539958777797331,0.912621212665014
"c4-452",2192.67623181416,0,0,0.61285796194015,0.539970261541008,0.912621212665014
"c4-145",1922.23084659396,0,0,0.612850868430825,0.539974952296085,0.912621212665014
"c0-1252",1712.07215848739,0,0,0.612695920391099,0.540077420532654,0.912621212665014
"c4-596",2177.6750261233,0,0,0.611007458681158,0.541194642493194,0.912621212665014
"c4-464",2182.67542802026,0,0,0.610146344098559,0.541764869265654,0.912621212665014
"c0-1099",1597.76751773841,0,0,0.609681167831312,0.542073031891599,0.912621212665014
"c0-1168",1712.62230676556,0,0,0.609104091317914,0.542455445900018,0.912621212665014
"c4-672",2245.68049192187,0,0,0.608835396199828,0.54263354923543,0.912621212665014
"c4-601",2143.67229322402,0,0,0.607855028177009,0.543283628764741,0.912621212665014
"c2-40",1435.79899909517,0,0,0.607170392994431,0.543737838427864,0.912621212665014
"c0-236",1515.00483558688,0,0,0.607151748238142,0.543750210619039,0.912621212665014
"c4-275",2137.67181094767,0,0,0.607004775313134,0.543847743057518,0.912621212665014
"c4-553",2167.67422232939,0,0,0.603725652840537,0.546026055983578,0.91324925180379
"c2-103",1573.40289889293,0,0,0.603300104507086,0.546309063449569,0.91324925180379
"c0-84",1204.96257912133,0,0,0.60287164693537,0.546594079094439,0.91324925180379
"c1-38",1416.0586830677,0,0,0.59745308822222,0.550204918584077,0.91552156911003
"c1-466",1692.91203798459,0,0,0.597083193360609,0.550451838198292,0.91552156911003
"c0-41",1095.88973638866,0,0,0.596320670329384,0.550961024898289,0.91552156911003
"c4-36",1846.75878355537,0,0,0.594877707759395,0.551925219375195,0.91552156911003
"c1-61",1431.80435547073,0,0,0.594769247923484,0.551997726228856,0.91552156911003
"c0-251",1424.32208552834,0,0,0.592956365528897,0.553210354469751,0.91552156911003
"c0-695",1478.00036859214,0,0,0.592440483320941,0.553555664064001,0.91552156911003
"c0-751",1563.11061120696,0,0,0.59189545163751,0.553920599743015,0.91552156911003
"c0-215",1373.46010715937,0,0,0.589066919293911,0.555816383576891,0.91552156911003
"c4-408",2130.67124829194,0,0,0.588804660730398,0.555992318973662,0.91552156911003
"c3-175",1638.19051621525,0,0,0.586984060774169,0.557214411726464,0.915616279738389
"c2-225",1654.1532989458,0,0,0.586728584423419,0.5573860069443,0.915616279738389
"c0-923",1561.4069641938,0,0,0.586014050822961,0.557866072656586,0.915616279738389
"c4-56",1366.70429718943,0,0,0.58418208367296,0.559097814149741,0.915616279738389
"c0-321",1284.24188840037,0,0,0.581093610716962,0.561177364586334,0.915616279738389
"c4-561",2188.6759102966,0,0,0.581080714951793,0.561186055486131,0.915616279738389
"c4-538",2053.66505907885,0,0,0.579756817083598,0.56207862216551,0.915616279738389
"c0-689",1464.6314678621,0,0,0.579422613208136,0.562304049471227,0.915616279738389
"c1-477",1660.71860855398,0,0,0.57835775731868,0.563022607486012,0.915616279738389
"c0-383",1320.97266854354,0,0,0.576475928018111,0.564293536042139,0.915616279738389
"c4-323",1653.2217312141,0,0,0.575856996751743,0.56471184444536,0.915616279738389
"c4-193",1619.58399545921,0,0,0.575615073440706,0.56487539030434,0.915616279738389
"c0-92",1299.20551195889,0,0,0.575535000189327,0.564929526726316,0.915616279738389
"c1-275",1623.35797667755,0,0,0.571904224671312,0.567386861774083,0.91595360771784
"c4-300",2055.66521983763,0,0,0.570856124765179,0.568097174374285,0.91595360771784
"c4-606",2066.66610401093,0,0,0.569191455748873,0.569226218449248,0.91595360771784
"c3-297",1647.86682247363,0,0,0.569119025383073,0.569275367888217,0.91595360771784
"c1-323",1614.07270562321,0,0,0.568860911968537,0.56945053368451,0.91595360771784
"c0-701",1445.14664475691,0,0,0.562876593882039,0.573518919460911,0.91595360771784
"c4-657",2014.66192428261,0,0,0.56086241991868,0.57489133043452,0.91595360771784
"c4-177",1968.65822683064,0,0,0.560732065160663,0.574980204601472,0.91595360771784
"c4-116",1367.17624595526,0,0,0.560478552415099,0.57515306487307,0.91595360771784
"c3-9",1287.17318514672,0,0,0.559501244727595,0.575819681967773,0.91595360771784
"c0-852",1425.79399989924,0,0,0.558271325491168,0.57665912234224,0.91595360771784
"c4-290",2008.66144200627,0,0,0.557121551496147,0.577444383719187,0.91595360771784
"c4-773",1994.6603166948,0,0,0.555173229240209,0.578776178109889,0.91595360771784
"c4-152",1987.65975403906,0,0,0.552647810460871,0.580504596790972,0.91595360771784
"c4-106",1513.2599297516,0,0,0.550837462648965,0.581745100571791,0.91595360771784
"c2-166",1586.23376134414,0,0,0.55058519766244,0.581918058301862,0.91595360771784
"c3-261",1580.38645839722,0,0,0.550493099096902,0.581981208837974,0.91595360771784
"c0-343",1291.72561583383,0,0,0.550299731991093,0.582113808035247,0.91595360771784
"c1-558",1592.52225332194,0,0,0.549946450895568,0.582356102790161,0.91595360771784
"c3-20",1418.07225183935,0,0,0.549687806080937,0.582533521930271,0.91595360771784
"c4-180",1594.2835534648,0,0,0.5474346710798,0.584080141093256,0.91614334698425
"c1-159",1414.1907619942,0,0,0.543235925032058,0.586967374538476,0.91614334698425
"c0-257",1229.3716164303,0,0,0.54064077394565,0.588755208122982,0.91614334698425
"c4-589",1897.6525198939,0,0,0.540270269004766,0.589010658798021,0.91614334698425
"c0-393",1403.28760435898,0,0,0.540075116258301,0.589145230605939,0.91614334698425
"c0-89",1182.49182641767,0,0,0.539969086463234,0.589218351697267,0.91614334698425
"c4-179",1889.65187685877,0,0,0.538811543941515,0.590016897376893,0.91614334698425
"c0-1153",1472.50044678662,0,0,0.538777277408014,0.590040544184407,0.91614334698425
"c4-737",1941.65605658709,0,0,0.538601403340794,0.590161919042263,0.91614334698425
"c0-98",1148.07531180152,0,0,0.538220667678321,0.590424713121427,0.91614334698425
"c0-1201",1575.86352618276,0,0,0.537556672294562,0.590883149591133,0.91614334698425
"c0-1212",1564.21507789883,0,0,0.537192739266939,0.591134486100724,0.91614334698425
"c4-382",1699.11873732133,0,0,0.535659098007125,0.592194176734654,0.91614334698425
"c3-14",1298.58842103299,0,0,0.535614246701758,0.592225180480104,0.91614334698425
"c4-85",1465.81197665913,0,0,0.535155689055178,0.592542204049215,0.91614334698425
"c2-195",1557.15752720909,0,0,0.534037094640551,0.593315869965904,0.91614334698425
"c4-706",1909.65348444659,0,0,0.529626898126096,0.596370641115019,0.91614334698425
"c4-544",1926.65485089623,0,0,0.52948118631105,0.596471692152057,0.91614334698425
"c0-1151",1458.86166132668,0,0,0.529091114302597,0.596742245172329,0.91614334698425
"c3-80",1389.49740568571,0,0,0.528319109647794,0.59727787037155,0.91614334698425
"c1-126",1547.72499998744,0,0,0.525730576533683,0.599075416015222,0.916804396775798
"c0-490",1454.20794491272,0,0,0.524182041570061,0.600151930303861,0.916804396775798
"c4-392",1934.65549393136,0,0,0.522609983706142,0.60124569148567,0.916804396775798
"c0-1560",1548.61970098372,0,0,0.521843468568576,0.601779321477642,0.916804396775798
"c4-296",1893.65219837634,0,0,0.52182657266508,0.601791086417954,0.916804396775798
"c3-19",1270.4656611565,0,0,0.520661296789173,0.602602740407198,0.917004170184866
"c0-706",1531.4059954586,0,0,0.519136484001995,0.603665567884822,0.91742064060752
"c3-1",1190.03921413972,0,0,0.51849271881816,0.604114538920729,0.91742064060752
"c0-97",1217.8339509875,0,0,0.514547091597827,0.606869545135405,0.918972365125242
"c4-97",1361.42554867878,0,0,0.514297880453332,0.607043743365711,0.918972365125242
"c1-86",1353.55364796305,0,0,0.509407216824652,0.610466818816977,0.919541140353377
"c4-381",1836.64761675107,0,0,0.508838548328378,0.610865396827441,0.919541140353377
"c4-738",1801.64480347239,0,0,0.508107100878867,0.611378235697648,0.919541140353377
"c4-160",1419.67946855467,0,0,0.507539468453422,0.611776350520818,0.919541140353377
"c0-606",1492.35054285162,0,0,0.502971949618752,0.614983993737698,0.921745877331746
"c2-196",1507.32804811105,0,0,0.502529225236523,0.61529529993314,0.921745877331746
"c2-113",1486.89213686013,0,0,0.498930428574023,0.617828396749776,0.922150990423729
"c2-143",1410.4125113224,0,0,0.498212434834595,0.618334318869832,0.922150990423729
"c1-134",1401.55769059319,0,0,0.497912060675169,0.618546026144119,0.922150990423729
