"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"KIT",635.850118658809,0,0,-0.0701658529374799,0.944061652723001,0.999404607489873
"CAMK2A",549.933152600791,0,0,-0.076199028611112,0.939260755500281,0.999404607489873
"PAK6",492.843908031918,0,0,-0.0768737212945314,0.938724003038326,0.999404607489873
"NPY2R",-241.51941162286,1,1,-0.0808342669313126,0.935573756157959,0.999404607489873
"ABHD5",449.268974389091,0,0,-0.0809584347035252,0.93547500825282,0.999404607489873
"PLIN5",449.268974389091,0,0,-0.0809584347035252,0.93547500825282,0.999404607489873
"AVPR1A",422.115871060047,0,0,-0.0812436867695475,0.935248157304945,0.999404607489873
"APAF1",181.509093959839,0,0,-0.0830939730416563,0.933776818090682,0.999404607489873
"HUNK",511.420247114142,0,0,-0.0876950223041079,0.930119076008446,0.999404607489873
"MERTK",588.250890683087,0,0,-0.0885380992898821,0.929449004368988,0.999404607489873
"CHEK2",554.4320360103,0,0,-0.089495591980726,0.928688056617731,0.999404607489873
"AOX1",542.440535138617,0,0,-0.0924434929672225,0.926345684956518,0.999404607489873
"PDE2A",275.655293768942,0,0,-0.0948522558694854,0.924432179757932,0.999404607489873
"RBP4",140.427051889594,0,0,-0.0966309372937555,0.923019487047356,0.999404607489873
"PKN2",521.02355474678,0,0,-0.096782952930201,0.922898761964667,0.999404607489873
"CASP6",305.329043811393,0,0,-0.0974785984713446,0.922346329226985,0.999404607489873
"FER",556.798860611566,0,0,-0.100357269757277,0.92006069223811,0.999404607489873
"RPS6KA2",550.286022527111,0,0,-0.101065381233001,0.919498559070976,0.999404607489873
"YES1",613.453437412062,0,0,-0.103006428696805,0.917957868734819,0.999404607489873
"ROCK1",543.445222836851,0,0,-0.106958827638999,0.914821643101724,0.999404607489873
"MAST1",446.185238721046,0,0,-0.112670461818736,0.910291820150163,0.999404607489873
"BDKRB2",72.3325827604173,0,0,-0.113491373296485,0.909641002006584,0.999404607489873
"UGT1A1",362.699570073283,0,0,-0.114114816727923,0.909146776901003,0.999404607489873
"FOLR1",244.583033256649,0,0,-0.11606902405136,0.907597838079261,0.999404607489873
"SLC19A1",244.583033256649,0,0,-0.11606902405136,0.907597838079261,0.999404607489873
"SLC46A1",244.583033256649,0,0,-0.11606902405136,0.907597838079261,0.999404607489873
"FOLR2",244.583033256649,0,0,-0.11606902405136,0.907597838079261,0.999404607489873
"STK26",527.28379801302,0,0,-0.123063458675605,0.902056847031803,0.999404607489873
"POLK",634.178468705722,0,0,-0.123242663030919,0.901914942841701,0.999404607489873
"EPHB6",583.723220514258,0,0,-0.124474623751189,0.900939491416548,0.999404607489873
"MAP3K19",584.476402387501,0,0,-0.126475997930735,0.8993551473387,0.999404607489873
"SYK",554.150592223343,0,0,-0.128386388125301,0.897843202711563,0.999404607489873
"XBP1",242.713119902875,0,0,-0.129560004279295,0.896914548420419,0.999404607489873
"FAAH",59.8430068016638,0,0,-0.130192671609085,0.896413992441736,0.999404607489873
"INSR",518.69965935415,0,0,-0.13281102450732,0.894342835305924,0.999404607489873
"PDGFRB",587.669739481946,0,0,-0.133185321869933,0.894046818877775,0.999404607489873
"RXRA",607.599050633094,0,0,-0.133463302716473,0.893826984777539,0.999404607489873
"CDK11A",405.525398569468,0,0,-0.134536020240958,0.892978729949086,0.999404607489873
"CDK11B",405.525398569468,0,0,-0.134536020240958,0.892978729949086,0.999404607489873
"CYP11B2",424.227687252617,0,0,-0.13846349416256,0.889874119103678,0.999404607489873
"PHKG1",499.338181490026,0,0,-0.139605469836655,0.888971718644737,0.999404607489873
"KCNA3",301.608958420377,0,0,-0.144117665900948,0.885407554976797,0.999404607489873
"MAP2K7",384.279877129349,0,0,-0.148562977676806,0.881898488279067,0.999404607489873
"PIP5K1A",381.44380491393,0,0,-0.150544723265308,0.880334868699521,0.999404607489873
"TNKS",373.179721796041,0,0,-0.15558703363611,0.87635854612791,0.999404607489873
"OPRD1",540.28198146033,0,0,-0.158861377883466,0.873778090184785,0.999404607489873
"ESRRA",264.454798573842,0,0,-0.15981547768606,0.873026431364959,0.999404607489873
"TNK2",500.693490421766,0,0,-0.160110674728885,0.872793892440954,0.999404607489873
"COMT",-65.2435924898294,1,1,-0.162824141391294,0.870656899837279,0.999404607489873
"PRNP",420.142764396288,0,0,-0.163104013047793,0.870436540155748,0.999404607489873
"MAP2K6",370.112794356418,0,0,-0.163930230563406,0.869786068470026,0.999404607489873
"CLK4",526.805061577525,0,0,-0.164435477479536,0.869388336679549,0.999404607489873
"HCK",545.206087839949,0,0,-0.167758753313038,0.866773072630219,0.999404607489873
"KEAP1",-613.549312756209,1,1,-0.168276386260815,0.866365849982976,0.999404607489873
"IGF1R",416.084146072371,0,0,-0.177694420794637,0.858962967079946,0.999404607489873
"RIOK2",387.556252235178,0,0,-0.178048606469583,0.858684803102775,0.999404607489873
"MYLK",463.015460619964,0,0,-0.178317886088144,0.858473332853394,0.999404607489873
"CSNK1G3",124.023542365896,0,0,-0.180308416127376,0.856910448842921,0.999404607489873
"SCN4A",418.927726776068,0,0,-0.184996538144787,0.853231750869605,0.999404607489873
"AKR1C1",93.1578076949967,0,0,-0.185606483692944,0.852753368669274,0.999404607489873
"PRKCZ",326.764282644262,0,0,-0.186590249527891,0.851981912233327,0.999404607489873
"TRPV1",467.20673741296,0,0,-0.187381570049154,0.851361471644482,0.999404607489873
"TTR",387.990130520452,0,0,-0.189671225044588,0.849566770554126,0.999404607489873
"STK10",539.157973568523,0,0,-0.193889367313944,0.846262509371888,0.999404607489873
"AURKC",507.083654009922,0,0,-0.19684101386858,0.843951954527404,0.999404607489873
"PTPN22",-674.554215899043,1,1,-0.197465840744723,0.843463010261186,0.999404607489873
"PKMYT1",168.894962335748,0,0,-0.206197457898319,0.836636673486084,0.999404607489873
"MAP3K11",372.443201997452,0,0,-0.207753590011299,0.835421371681613,0.999404607489873
"CDKL2",416.47424714589,0,0,-0.212581385026381,0.831653492177335,0.999404607489873
"CCKAR",-153.612051232095,1,1,-0.213188652784047,0.831179818600847,0.999404607489873
"TEK",485.146626174001,0,0,-0.217464306520496,0.827846520661611,0.999404607489873
"SLC5A7",53.3358180574264,0,0,-0.221054499891258,0.825049997666856,0.999404607489873
"ATG4B",-182.692080342138,1,1,-0.221151184931179,0.824974716943965,0.999404607489873
"ACE2",24.2768572715605,0,0,-0.221891194431519,0.824398585502683,0.999404607489873
"PKN1",389.030780996646,0,0,-0.222851486603567,0.823651094933782,0.999404607489873
"STK16",350.328904119969,0,0,-0.22418246550558,0.822615326762403,0.999404607489873
"TRPA1",157.832686871685,0,0,-0.224804042925303,0.822131720777783,0.999404607489873
"CRHR1",-813.565388634354,1,1,-0.226043566340971,0.82116753606863,0.999404607489873
"ABCC2",222.166405340779,0,0,-0.226506114213281,0.820807804343195,0.999404607489873
"APBA1",-244.910537188763,1,1,-0.230086180411664,0.81802480327291,0.999404607489873
"PAK3",311.720041022363,0,0,-0.230438978975843,0.81775067518563,0.999404607489873
"HSD17B2",-228.685377101399,1,1,-0.230877407333337,0.817410042933331,0.999404607489873
"FDFT1",-871.570050639016,1,1,-0.231598092851913,0.816850188927139,0.999404607489873
"WEE2",255.758565765254,0,0,-0.23248557335307,0.816160891084067,0.999404607489873
"AAK1",437.037012480823,0,0,-0.232989813514838,0.815769315763594,0.999404607489873
"RIOK1",360.318329550498,0,0,-0.235111785554435,0.814121971514328,0.999404607489873
"ANKK1",392.58068392791,0,0,-0.237802686807535,0.812034134672511,0.999404607489873
"GPR55",-19.4182214304563,1,1,-0.237951298199965,0.811918867726375,0.999404607489873
"DUSP3",-196.893822294799,1,1,-0.240473038185389,0.809963562513224,0.999404607489873
"CDK16",448.793967101805,0,0,-0.241320189639983,0.809306964143908,0.999404607489873
"AURKB",488.592555335309,0,0,-0.247364799760203,0.804625913532996,0.999404607489873
